ac_number,constituency,sl_no,candidate_name,party,symbol,symbol_image_url,father_husband,age,sex,address,category
207,Aruppukkottai,9,RAGUPATHI. K,Puthiya Tamilagam,Gas cylinder,,,,,,
207,Aruppukkottai,10,ARUMUGAM. V,Independent,Gift pack,,,,,,
207,Aruppukkottai,11,ANANDHAN. A,Independent,Pressure cooker,,,,,,
207,Aruppukkottai,12,KARTHIK. M,Independent,Well,,,,,,
207,Aruppukkottai,13,ADVOCATE SADHURAGIRI. M,Independent,Helmet,,,,,,
207,Aruppukkottai,14,CHINNASAMY. G,Independent,Batsman,,,,,,
207,Aruppukkottai,15,SUNDARAMAHALINGAM. A,Independent,Bucket,,,,,,
207,Aruppukkottai,16,SUNDARAMOORTHI. S,Independent,Balloon,,,,,,
207,Aruppukkottai,17,SURESHKUMAR. K,Independent,Electric pole,,,,,,
207,Aruppukkottai,18,SENTHILKUMAR. S,Independent,Computer,,,,,,
207,Aruppukkottai,19,PALANIKUMAR. M,Independent,Biscuit,,,,,,
207,Aruppukkottai,20,MARIVEL. K,Independent,Bat,,,,,,
207,Aruppukkottai,21,MUNIYANDI. M,Independent,Iron,,,,,,
207,Aruppukkottai,22,RAMAKRISHNAN. S,Independent,Laptop,,,,,,
207,Aruppukkottai,23,RAMAMOORTHY. G,Independent,Matchbox,,,,,,
207,Aruppukkottai,24,VEERARAJ. R,Independent,Ring,,,,,,
207,Aruppukkottai,25,VENKATESAN. P.S,Independent,Calculator,,,,,,
208,Tiruchuli,1,AVARANGADU KARTHIK RAJA,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
208,Tiruchuli,2,THANGAM THENARASU,Dravida Munnetra Kazhagam,Rising sun,,,,,,
208,Tiruchuli,3,RAJAVARMAN.M.S.R,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
208,Tiruchuli,4,KANNAN.G,Ezhuchi Tamilargal Munnetra Kazhagam,Jackfruit,,,,,,
208,Tiruchuli,5,GUNASEKARAN.G,Puthiya Tamilagam,Gas cylinder,,,,,,
208,Tiruchuli,6,SAMAYAN.S,Tamilaga Vettri Kazhagam,Whistle,,,,,,
208,Tiruchuli,7,MURUGESAPANDIAN.T,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
208,Tiruchuli,8,RAJKUMAR.D,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
208,Tiruchuli,9,VELLAISAMY.P,Ahimsa Socialist Party,Bricks,,,,,,
208,Tiruchuli,10,ARAVINTHASAMY.J,Independent,Electric pole,,,,,,
208,Tiruchuli,11,KALIMUTHU.S,Independent,Swing,,,,,,
208,Tiruchuli,12,GURUSAMY.T,Independent,Tennis racket & ball,,,,,,
208,Tiruchuli,13,CHENNA KESAVAN.P,Independent,Refrigerator,,,,,,
208,Tiruchuli,14,SETHURAMALINGAM.S,Independent,CCTV Camera,,,,,,
208,Tiruchuli,15,ADVOCATE THANGAPANDIAN,Independent,Helmet,,,,,,
208,Tiruchuli,16,NALLAMARUTHU.K,Independent,Balloon,,,,,,
208,Tiruchuli,17,PALANIYANDI.M,Independent,Door bell,,,,,,
208,Tiruchuli,18,MALAI ALAGU.M,Independent,Telephone,,,,,,
208,Tiruchuli,19,MARIMUTHU.M,Independent,Capsicum,,,,,,
208,Tiruchuli,20,MARNADU.M,Independent,Flute,,,,,,
208,Tiruchuli,21,MUNIYASAMY.R,Independent,Coat,,,,,,
208,Tiruchuli,22,RAJANGAM.C,Independent,Chain,,,,,,
208,Tiruchuli,23,JEYACHITRA,Independent,Lighter,,,,,,
209,Paramakudi,1,EZHIL ELAVARASI. R,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
209,Paramakudi,2,ADVOCATE. KATHIRAVAN. K.K,Dravida Munnetra Kazhagam,Rising sun,,,,,,
209,Paramakudi,3,DR. MUTHIAH. S,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
209,Paramakudi,4,AMIRTHA. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
209,Paramakudi,5,RATHINA PRAKASH. K,Puthiya Tamilagam,Gas cylinder,,,,,,
209,Paramakudi,6,GOPIRAJAN. G,Tamilaga Vettri Kazhagam,Whistle,,,,,,
209,Paramakudi,7,KATHIRAVAN. R,Independent,Diamond,,,,,,
209,Paramakudi,8,KARTHIK VANI. B,Independent,Gramophone,,,,,,
209,Paramakudi,9,MUTHTHIAH. M,Independent,Pen drive,,,,,,
209,Paramakudi,10,RADHA KRISHNAN. G,Independent,Dish antenna,,,,,,
209,Paramakudi,11,RAJA. M,Independent,Kettle,,,,,,
209,Paramakudi,12,RAJU. A,Independent,Ship,,,,,,
210,Tiruvadanai,1,RM. KARUMANICKAM,Indian National Congress,Hand,,,,,,
210,Tiruvadanai,2,M.KEERTHIKA,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
210,Tiruvadanai,3,N PREMNATH,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
210,Tiruvadanai,4,A MUTHUSAMY,Bahujan Samaj Party,Elephant,,,,,,
210,Tiruvadanai,5,R ILAIYARAJA,Indhu Dravida Makkal Katchi,Television,,,,,,
210,Tiruvadanai,6,K KALEESWARAN,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
210,Tiruvadanai,7,S SURESH KASINI VENTHAN,All India Forward Bloc,Lion,,,,,,
210,Tiruvadanai,8,S.BALUSAMY,Puthiya Tamilagam,Gas cylinder,,,,,,
210,Tiruvadanai,9,RAJEEV,Tamilaga Vettri Kazhagam,Whistle,,,,,,
210,Tiruvadanai,10,MS ABDUL BAKKI,Independent,Matchbox,,,,,,
210,Tiruvadanai,11,ALLA PICHAI,Independent,Almirah,,,,,,
210,Tiruvadanai,12,ALAGARSAMY PANDIAN,Independent,Ship,,,,,,
210,Tiruvadanai,13,N ANBU BAGURUDEEN,Independent,Balloon,,,,,,
210,Tiruvadanai,14,SAKTHIK KUMAR,Independent,Black board,,,,,,
210,Tiruvadanai,15,B SIKKANDAR,Independent,Bucket,,,,,,
210,Tiruvadanai,16,A SEGU ALI UDUMAN,Independent,Refrigerator,,,,,,
210,Tiruvadanai,17,R THILAGESWARAN,Independent,Flute,,,,,,
210,Tiruvadanai,18,A DINESH KUMAR,Independent,Mike,,,,,,
210,Tiruvadanai,19,DEVASITHAM,Independent,Bat,,,,,,
210,Tiruvadanai,20,A MANI,Independent,Ring,,,,,,
210,Tiruvadanai,21,M.VIJAY,Independent,Coconut farm,,,,,,
211,Ramanathapuram,1,KATHARBATCHA MUTHURAMALINGAM,Dravida Munnetra Kazhagam,Rising sun,,,,,,
211,Ramanathapuram,2,GBS K.NAGENDRAN,Bharatiya Janata Party,Lotus,,,,,,
211,Ramanathapuram,3,S.M. MUTHU KESAVAN,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
211,Ramanathapuram,4,DR.J. ABUBAKKAR SITHICK,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Jackfruit,,,,,,
211,Ramanathapuram,5,SHAHUL HAMEED,Tamilaga Vettri Kazhagam,Whistle,,,,,,
211,Ramanathapuram,6,C. PARIRAJAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Pestle and mortar,,,,,,
211,Ramanathapuram,7,S. MURUGABOOPATHY,Communist Party of India (Marxist-Leninist) (Liberation),Flag with three stars,,,,,,
211,Ramanathapuram,8,KAN ILANGO,Independent,Ship,,,,,,
211,Ramanathapuram,9,KARTHIGAI PANDI,Independent,Cauliflower,,,,,,
211,Ramanathapuram,10,A. CHINNA RAJA,Independent,Gas cylinder,,,,,,
211,Ramanathapuram,11,BALAKRISHNAN,Independent,Water melon,,,,,,
211,Ramanathapuram,12,PULLANI,Independent,Balloon,,,,,,
211,Ramanathapuram,13,K. MALESWARAN,Independent,Flute,,,,,,
212,Mudhukulathur,1,CHANDRA PRABHA JEYAPAL,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
212,Mudhukulathur,2,S.PANDI,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
212,Mudhukulathur,3,R.S.RAJAKANNAPPAN,Dravida Munnetra Kazhagam,Rising sun,,,,,,
212,Mudhukulathur,4,M. IRULANDI,Namadhu Makkal Katchi,Pen nib with seven rays,,,,,,
212,Mudhukulathur,5,A. SARAVANAKUMAR,Naam Indiar Party,Spanner,,,,,,
212,Mudhukulathur,6,K.SENTHIL MALLAR,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
212,Mudhukulathur,7,G. SELVARAJ,Puthiya Makkal Tamil Desam Katchi,Baby walker,,,,,,
212,Mudhukulathur,8,MALARVIZHI. B,Tamilaga Vettri Kazhagam,Whistle,,,,,,
212,Mudhukulathur,9,C.MALAISELVAM,Puthiya Tamilagam,Gas cylinder,,,,,,
212,Mudhukulathur,10,DR.R.RAMKUMAR,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
212,Mudhukulathur,11,K.GANGAI AMARAN,Independent,Football player,,,,,,
212,Mudhukulathur,12,M.KARUPPA SAMY,Independent,Boat with man and sail,,,,,,
212,Mudhukulathur,13,C.KENGUSAMY,Independent,Bricks,,,,,,
212,Mudhukulathur,14,SATHIYAM C.SARAVANAN,Independent,Jackfruit,,,,,,
212,Mudhukulathur,15,V.PANDI,Independent,Electric pole,,,,,,
212,Mudhukulathur,16,M.BOOMINATHAN (A) M.K.VAIYAVAN,Independent,Matchbox,,,,,,
212,Mudhukulathur,17,K.MURUGAN,Independent,Road roller,,,,,,
212,Mudhukulathur,18,R.MOOVENDRAN,Independent,Battery Torch,,,,,,
212,Mudhukulathur,19,RAVI GOVINTHAN,Independent,Cauliflower,,,,,,
212,Mudhukulathur,20,K.RAJAKUMAR,Independent,Ship,,,,,,
213,Vilathikulam,1,R. SATHYA,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
213,Vilathikulam,2,BALAJI RAMACHANDRAN,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
213,Vilathikulam,3,MARKANDAYAN G V,Dravida Munnetra Kazhagam,Rising sun,,,,,,
213,Vilathikulam,4,P. KASIRAM,Tamilaga Vettri Kazhagam,Whistle,,,,,,
213,Vilathikulam,5,R. PERUMAL,Naam Indiar Party,Spanner,,,,,,
213,Vilathikulam,6,C. PONPANDI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
213,Vilathikulam,7,P.MADASAMY,Puthiya Tamilagam,Gas cylinder,,,,,,
213,Vilathikulam,8,K. AJAY KUMAR,Independent,Diamond,,,,,,
213,Vilathikulam,9,V. GANESAN,Independent,Bat,,,,,,
213,Vilathikulam,10,A. PATTURAJ,Independent,T.V. Remote,,,,,,
213,Vilathikulam,11,A. PRABAHAR,Independent,Air conditioner,,,,,,
213,Vilathikulam,12,M. PONNUSAMY,Independent,Television,,,,,,
213,Vilathikulam,13,G. MUNIYASAMY,Independent,Calculator,,,,,,
213,Vilathikulam,14,P. RAJASEKARAN,Independent,Matchbox,,,,,,
213,Vilathikulam,15,P. JEYAKUMAR,Independent,Balloon,,,,,,
214,Thoothukkudi,1,P. GEETHA JEEVAN,Dravida Munnetra Kazhagam,Rising sun,,,,,,
214,Thoothukkudi,2,CHELLAPANDIAN S.T.,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
214,Thoothukkudi,3,JACOB DEVADOSS ABISHEAK R.,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
214,Thoothukkudi,4,YESADURAI S.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
214,Thoothukkudi,5,KIDAR SAMSDEEN N.A.,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
214,Thoothukkudi,6,SAHAYAM T.,Communist Party of India (Marxist-Leninist) (Liberation),Flag with three stars,,,,,,
214,Thoothukkudi,7,PRASANNA KUMAR M.,Makkal Nalvaazhvuk Katchi,Ship,,,,,,
214,Thoothukkudi,8,PONKUMARAN P.P.M.T,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,Mike,,,,,,
214,Thoothukkudi,9,SRIKANTH M.V.,Naam Indiar Party,Spanner,,,,,,
214,Thoothukkudi,10,SRINATH,Tamilaga Vettri Kazhagam,Whistle,,,,,,
214,Thoothukkudi,11,SAMUEL J.,Independent,Tea filter,,,,,,
214,Thoothukkudi,12,DHINAKARAN S.T.R.M.,Independent,Pressure cooker,,,,,,
214,Thoothukkudi,13,BABU P.,Independent,Pen nib with seven rays,,,,,,
214,Thoothukkudi,14,MARUTHU PANDIAN P.,Independent,Jackfruit,,,,,,
214,Thoothukkudi,15,MUNEESWARA MOORTHY S.,Independent,Diamond,,,,,,
215,Tiruchendur,1,ANITHA R. RADHAKRISHNAN,Dravida Munnetra Kazhagam,Rising sun,,,,,,
215,Tiruchendur,2,OPHILIYA,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
215,Tiruchendur,3,K R M RADHAKRISHNAN,Bharatiya Janata Party,Lotus,,,,,,
215,Tiruchendur,4,GOPALAKRISHNAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
215,Tiruchendur,5,PACKIA SAM. T,Naam Indiar Party,Spanner,,,,,,
215,Tiruchendur,6,MAHARAJAN. M,Puthiya Makkal Tamil Desam Katchi,Baby walker,,,,,,
215,Tiruchendur,7,J. MURUGAN,Tamilaga Vettri Kazhagam,Whistle,,,,,,
215,Tiruchendur,8,RASIK MUSSAMMIL. K,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
215,Tiruchendur,9,SHAIK ABDUL KADER. P.S.J,Independent,Diamond,,,,,,
215,Tiruchendur,10,MEERA SAHIB,Independent,Black board,,,,,,
215,Tiruchendur,11,RAJALINGAM. M,Independent,Belt,,,,,,
215,Tiruchendur,12,VEERAPPA. T,Independent,Bench,,,,,,
215,Tiruchendur,13,VENKATESH PERUMAL. S,Independent,Ship,,,,,,
216,Srivaikuntam,1,OORVASI AMIRTHARAJ. S,Indian National Congress,Hand,,,,,,
216,Srivaikuntam,2,SHUNMUGASUNDARAM. S,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
216,Srivaikuntam,3,SHANMUGANATHAN. S. P,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
216,Srivaikuntam,4,SARAVANAN. G,Tamilaga Vettri Kazhagam,Whistle,,,,,,
216,Srivaikuntam,5,SUDALAIMANI. A,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,Balloon,,,,,,
216,Srivaikuntam,6,SUBRAMANIAN. M,Puthiya Makkal Tamil Desam Katchi,Baby walker,,,,,,
216,Srivaikuntam,7,BHARATH. M,Naam Indiar Party,Spanner,,,,,,
216,Srivaikuntam,8,MUNDASAMY.  K,Vishwa Tamil Kazhagam,Ring,,,,,,
216,Srivaikuntam,9,MUTHURAMALINGAM. S,All India Forward Bloc,Lion,,,,,,
216,Srivaikuntam,10,RAJASUTHAN. N,Puthiya Tamilagam,Gas cylinder,,,,,,
216,Srivaikuntam,11,VIYANARASU. A,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
216,Srivaikuntam,12,ARUNACHALAM. C,Independent,Ship,,,,,,
216,Srivaikuntam,13,BISHOP DR GODFREY NOBLE,Independent,Tube light,,,,,,
216,Srivaikuntam,14,MURUGAN. S,Independent,Bangles,,,,,,
216,Srivaikuntam,15,VASANTH FERNANDO. T,Independent,Road roller,,,,,,
217,Ottapidaram,1,M. ANUSIYA,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
217,Ottapidaram,2,P.M.RAMAJEYAM,Dravida Munnetra Kazhagam,Rising sun,,,,,,
217,Ottapidaram,3,C. ARUNA DEVI,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,Mike,,,,,,
217,Ottapidaram,4,DR.K. KRISHNASAMY,Puthiya Tamilagam,Gas cylinder,,,,,,
217,Ottapidaram,5,R SUNDARARAJ,Amma Makkal Munnettra Kazagam,Pressure cooker,,,,,,
217,Ottapidaram,6,SUBBULAKSHMI. S,Naam Indiar Party,Spanner,,,,,,
217,Ottapidaram,7,C .SELVAKUMAR,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
217,Ottapidaram,8,P .MATHANRAJA,Tamilaga Vettri Kazhagam,Whistle,,,,,,
217,Ottapidaram,9,M. ANANTH,Independent,Balloon,,,,,,
217,Ottapidaram,10,S .MUTHUSELVAM,Independent,Black board,,,,,,
217,Ottapidaram,11,G .MURUGAN,Independent,Bangles,,,,,,
217,Ottapidaram,12,M .LAKSHMANAN,Independent,Bat,,,,,,
217,Ottapidaram,13,VEDAPRAKASH. A,Independent,Diamond,,,,,,
218,Kovilpatti,1,KADAMBUR RAJU.C,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
218,Kovilpatti,2,KARUNANITHI.K,Dravida Munnetra Kazhagam,Rising sun,,,,,,
218,Kovilpatti,3,PANDI.P,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
218,Kovilpatti,4,RAMACHANDRAN.R,Bahujan Samaj Party,Elephant,,,,,,
218,Kovilpatti,5,ARUMUGAVEL.T,Naam Indiar Party,Spanner,,,,,,
218,Kovilpatti,6,KANNAN.S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
218,Kovilpatti,7,SARAVANAN.S,Thamizh Perarasu Katchi,Matchbox,,,,,,
218,Kovilpatti,8,BALASUBRAMANIAN.S,Tamilaga Vettri Kazhagam,Whistle,,,,,,
218,Kovilpatti,9,HARI BALAKRISHNAN.G,Puthiya Makkal Tamil Desam Katchi,Baby walker,,,,,,
218,Kovilpatti,10,ATHIKUMAR KUDUMBAR.B,Independent,Gas cylinder,,,,,,
218,Kovilpatti,11,GUNASEKARAN.P,Independent,Flute,,,,,,
218,Kovilpatti,12,GURUSAMY.K,Independent,Road roller,,,,,,
218,Kovilpatti,13,CHINNA MAHARAJA.K,Independent,Chappals,,,,,,
218,Kovilpatti,14,SEKAR.C,Independent,Television,,,,,,
218,Kovilpatti,15,PARAMASIVAN.S,Independent,Scissors,,,,,,
218,Kovilpatti,16,POUNDURAI.K,Independent,Bat,,,,,,
218,Kovilpatti,17,PANDIMUNEESWARI.K,Independent,Diamond,,,,,,
218,Kovilpatti,18,PREMKUMAR.K,Independent,Green chilli,,,,,,
218,Kovilpatti,19,PONNUSAMY.M,Independent,Bucket,,,,,,
218,Kovilpatti,20,MUNEESWARAN.R,Independent,Electric pole,,,,,,
218,Kovilpatti,21,RENGANAYAGALU.S,Independent,Tiller,,,,,,
219,Sankarankovil,1,SANGAI. GANESAN,Indian National Congress,Hand,,,,,,
219,Sankarankovil,2,M. KAVITHA,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
219,Sankarankovil,3,DR. DHILIPAN JAISHANKAR,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
219,Sankarankovil,4,S. MARIAPPAN,Bahujan Samaj Party,Elephant,,,,,,
219,Sankarankovil,5,N.SELVAM,Naam Indiar Party,Spanner,,,,,,
219,Sankarankovil,6,K. THANGAVEL,Puthiya Makkal Tamil Desam Katchi,Baby walker,,,,,,
219,Sankarankovil,7,J. PANDI,Bharatha Makkal Katchi,Balloon,,,,,,
219,Sankarankovil,8,PRABAKARAN,Puthiya Tamilagam,Gas cylinder,,,,,,
219,Sankarankovil,9,C. RAVI,Tamilaga Makkal Nala Katchi,Electric pole,,,,,,
219,Sankarankovil,10,C. RAMARAJAN,Tamilaga Vettri Kazhagam,Whistle,,,,,,
219,Sankarankovil,11,VASANTHI MURUGESAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
219,Sankarankovil,12,VELRAJ .S,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
219,Sankarankovil,13,S.ARULRAJ,Independent,Binoculars,,,,,,
219,Sankarankovil,14,ANAND,Independent,Peas,,,,,,
219,Sankarankovil,15,K. SUBBURAJ,Independent,Nail cutter,,,,,,
219,Sankarankovil,16,K.SURESH,Independent,Diamond,,,,,,
219,Sankarankovil,17,V. PAULPANDIAN,Independent,Refrigerator,,,,,,
219,Sankarankovil,18,S. MUTHUSELVAN,Independent,Lady finger,,,,,,
219,Sankarankovil,19,K. RAVIKUMAR,Independent,Tooth brush,,,,,,
219,Sankarankovil,20,M. RAJ,Independent,Bat,,,,,,
220,Vasudevanallur,1,ANANTHAN AYYASAMY,Bharatiya Janata Party,Lotus,,,,,,
220,Vasudevanallur,2,ESAI MATHIVANAN,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
220,Vasudevanallur,3,R. RAMESHKUMAR,Bahujan Samaj Party,Elephant,,,,,,
220,Vasudevanallur,4,E. RAJA,Dravida Munnetra Kazhagam,Rising sun,,,,,,
220,Vasudevanallur,5,R. AMUTHARANI,Tamilaga Vettri Kazhagam,Whistle,,,,,,
220,Vasudevanallur,6,K. PAULRAJ,Puthiya Tamilagam,Gas cylinder,,,,,,
220,Vasudevanallur,7,A. PONNUTHAI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
220,Vasudevanallur,8,K. RAJENDRAN,Puthiya Makkal Tamil Desam Katchi,Baby walker,,,,,,
220,Vasudevanallur,9,B. VEERALAKSHMI,Tamilaga Makkal Nala Katchi,Electric pole,,,,,,
220,Vasudevanallur,10,M. ARUMUGASAMY,Independent,Matchbox,,,,,,
220,Vasudevanallur,11,P. KARPAGAVALLI,Independent,Diamond,,,,,,
220,Vasudevanallur,12,I. SARAVANAN,Independent,Bat,,,,,,
220,Vasudevanallur,13,SENTHILKUMAR,Independent,Laptop,,,,,,
220,Vasudevanallur,14,SELVARAJ .C,Independent,Air conditioner,,,,,,
220,Vasudevanallur,15,K. NAGARAJAN,Independent,Battery Torch,,,,,,
220,Vasudevanallur,16,A. PALANIKUMAR,Independent,Camera,,,,,,
220,Vasudevanallur,17,PRABAKARAN .R,Independent,Pressure cooker,,,,,,
220,Vasudevanallur,18,K. RAMACHANDRAN,Independent,Lady finger,,,,,,
221,Kadayanallur,1,ABUBACKER SIDDHEEQ,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
221,Kadayanallur,2,RAJENDRAN. T. M,Dravida Munnetra Kazhagam,Rising sun,,,,,,
221,Kadayanallur,3,C. KRISHNAMURALI,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
221,Kadayanallur,4,T. MAHESHKUMAR,Bahujan Samaj Party,Elephant,,,,,,
221,Kadayanallur,5,ABDUL JALEEL. R. K,Tamilaga Vettri Kazhagam,Whistle,,,,,,
221,Kadayanallur,6,KAVITHA. R,Puthiya Tamilagam,Bucket,,,,,,
221,Kadayanallur,7,SHAHIN FATHIMA. A,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
221,Kadayanallur,8,SURESHKUMAR. S,Naam Indiar Party,Spanner,,,,,,
221,Kadayanallur,9,RAJAN. B. S,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Gas cylinder,,,,,,
221,Kadayanallur,10,LAKSHMI. A,Samata Party,Diamond,,,,,,
221,Kadayanallur,11,M. ARUMUGASAMY,Independent,Matchbox,,,,,,
221,Kadayanallur,12,ESAKKI. K,Independent,Ship,,,,,,
221,Kadayanallur,13,ESAKKI PANDI. K,Independent,Peas,,,,,,
221,Kadayanallur,14,GANESAN. M,Independent,Electric pole,,,,,,
221,Kadayanallur,15,SEENIVASAN. S,Independent,Television,,,,,,
221,Kadayanallur,16,NAGARAJAN. L,Independent,Well,,,,,,
221,Kadayanallur,17,PARTHIPAN. V,Independent,Telephone,,,,,,
221,Kadayanallur,18,BARISHA BANU. M,Independent,Coat,,,,,,
221,Kadayanallur,19,MURUGAN. P,Independent,CCTV Camera,,,,,,
221,Kadayanallur,20,S. MURUGANANTHAM,Independent,Truck,,,,,,
221,Kadayanallur,21,RAJAMARAVAN. S,Independent,Gas Stove,,,,,,
221,Kadayanallur,22,VENKATESH. P,Independent,Binoculars,,,,,,
222,Tenkasi,1,ISAKI PANDIAN,Bahujan Samaj Party,Elephant,,,,,,
222,Tenkasi,2,DR.KALAI KATHIRAVAN,Dravida Munnetra Kazhagam,Rising sun,,,,,,
222,Tenkasi,3,S.SELVA MOHANDAS PANDIAN,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
222,Tenkasi,4,P. PUSHPALATHA,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
222,Tenkasi,5,GOMATHI SANKAR,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
222,Tenkasi,6,R. SELVAKUMAR,Naam Indiar Party,Spanner,,,,,,
222,Tenkasi,7,S.THIRUMALAI KUMAR,Puthiya Tamilagam,Gas cylinder,,,,,,
222,Tenkasi,8,M.POOSA DURAI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
222,Tenkasi,9,S.MANOGARAN,Kamarajar Deseeya Congress,Matchbox,,,,,,
222,Tenkasi,10,A. RAJAPRAKASH,Tamilaga Vettri Kazhagam,Whistle,,,,,,
222,Tenkasi,11,GANESHAN. S,Independent,Bicycle pump,,,,,,
222,Tenkasi,12,K.M.KALIAPPAN,Independent,Battery Torch,,,,,,
222,Tenkasi,13,R.KRISHNAN,Independent,Bricks,,,,,,
222,Tenkasi,14,SHAHUL HAMEED,Independent,Truck,,,,,,
222,Tenkasi,15,S. THANGAPALAM,Independent,Pressure cooker,,,,,,
222,Tenkasi,16,DURAIRAJ,Independent,Lady finger,,,,,,
222,Tenkasi,17,P.NOBLE KRISHNA,Independent,Electric pole,,,,,,
222,Tenkasi,18,G. POORANA SELVAN,Independent,Helmet,,,,,,
222,Tenkasi,19,M. PONNUDURAI,Independent,Scissors,,,,,,
222,Tenkasi,20,A.MARIAPPAN,Independent,Brush,,,,,,
222,Tenkasi,21,K.MUTHU,Independent,Road roller,,,,,,
222,Tenkasi,22,R. RAMKUMAR,Independent,Water melon,,,,,,
223,Alangulam,1,PAUL MANOJ PANDIAN,Dravida Munnetra Kazhagam,Rising sun,,,,,,
223,Alangulam,2,R PAULRAJ,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
223,Alangulam,3,K R P PRABAKARAN,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
223,Alangulam,4,A UDHAYAKUMAR,Puthiya Tamilagam,Gas cylinder,,,,,,
223,Alangulam,5,A SUBASH  CHANDRA BOSE,Thakkam Katchi,Matchbox,,,,,,
223,Alangulam,6,MADASAMY,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
223,Alangulam,7,VIBIN CHAKKARAVARTHY,Tamilaga Vettri Kazhagam,Whistle,,,,,,
223,Alangulam,8,U ARAVIND,Independent,Electric pole,,,,,,
223,Alangulam,9,K ARUNKUMAR,Independent,Robot,,,,,,
223,Alangulam,10,R KOTHERIMOHIDEEN,Independent,Ship,,,,,,
223,Alangulam,11,T  MARIKUMAR,Independent,Bench,,,,,,
223,Alangulam,12,JEYANTHI,Independent,Diamond,,,,,,
223,Alangulam,13,W JAYSON,Independent,Laptop,,,,,,
224,Tirunelveli,1,THACHAI GANESARAJA,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
224,Tirunelveli,2,SATHYA. B.,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
224,Tirunelveli,3,SUBRAMANIAN.S,Dravida Munnetra Kazhagam,Rising sun,,,,,,
224,Tirunelveli,4,ARUMUGARAJ. S.,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
224,Tirunelveli,5,ESWARA VADIVU. S.,Naam Indiar Party,Spanner,,,,,,
